"ID","Series","Repeat","Ambient Humidity","Ambient Temperature","Leaf Angle","Leaf Temp Differential","Light Intensity (PAR)","Phi2_250","PhiNO_250","PhiNPQ_250","time","Plant ID","Time of Day","User","Device ID","Latitude","Longitude","Issues"
2699814,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,16.52344,29.52,10.428,-2.2300000000000004,0,0.396,0.09,0.514,"03/14/2022 11:58 AM",18,11.969444444444445,"CRG","41:00:13:18",41.3126357,-105.5849715,""
2699813,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,15.86523,29.05,5.336,-0.379999999999999,0,0.501,0.11,0.389,"04/20/2022 11:26 AM",19,11.436944444444444,"CRG","41:00:13:18",41.3127062,-105.5850103,""
2699812,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,15.32227,29.18,6.828,0.14999999999999858,0,0.495,0.108,0.398,"04/20/2022 11:38 AM",7,11.643333333333333,"CRG","41:00:13:18",41.3125639,-105.5850313,""
2699811,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,14.00098,28.75,2.44,-0.17999999999999972,0.098,0.509,0.11,0.382,"04/27/2022 11:18 AM",8,11.315833333333334,"CRG","41:00:13:18",41.3126449,-105.5850367,""
2699810,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,25.51465,28.03,6.103,-1.3200000000000003,0,0.429,0.096,0.475,"05/04/2022 11:36 AM",7,11.601944444444444,"CRG","41:00:13:18",41.3126614,-105.5848976,""
2699809,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,26.41309,28.44,4.784,-6.210000000000001,0.061,0.486,0.111,0.403,"05/04/2022 11:44 AM",13,11.747499999999999,"CRG","41:00:13:18",41.3126495,-105.5850873,""
2699808,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,26.6709,28.4,3.193,-0.9699999999999989,0,0.469,0.107,0.424,"05/04/2022 11:51 AM",8,11.857777777777777,"CRG","41:00:13:18",41.3125951,-105.5850995,""
2699807,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,37.42969,27.24,5.08,-0.7099999999999973,0,0.43,0.099,0.471,"05/05/2022 11:54 AM",2,11.903333333333334,"CRG","41:00:13:18",41.3126602,-105.5850438,""
2699806,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,30.91309,27.33,8.422,-0.5399999999999991,0.005,0.48,0.11,0.41,"05/05/2022 12:01 PM",27,12.030000000000001,"CRG","41:00:13:18",41.3127382,-105.5849295,""
2699805,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,33.14062,27.83,11.037,-2.879999999999999,0,0.416,0.099,0.485,"05/05/2022 12:08 PM",18,12.13861111111111,"CRG","41:00:13:18",41.3126689,-105.5851099,""
2699804,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,29.34668,28.26,22.991,-2.9700000000000024,0.002,0.355,0.092,0.552,"05/05/2022 12:15 PM",10,12.266388888888889,"CRG","41:00:13:18",41.3126124,-105.5849092,""
2699803,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,16.47852,22.84,6.177,-1.4699999999999989,0,0.561,0.126,0.313,"05/11/2022 10:32 AM",31,10.537777777777778,"CRG","41:00:13:18",41.3125823,-105.5850016,""
2699802,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,9.45508,29.71,6.409,-5.82,0,0.368,0.09,0.543,"05/11/2022 11:33 AM",18,11.557500000000001,"CRG","41:00:13:18",41.3126305,-105.5849806,""
2699801,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,27.09863,27.45,17.327,-2.9800000000000004,0,0.477,0.121,0.403,"05/12/2022 10:58 AM",15,10.968333333333334,"CRG","41:00:13:18",41.312656,-105.5849792,""
2699735,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,27.24219,12.02,10.487,0.39000000000000057,0,0.332,0.103,0.565,"03/07/2022 9:41 AM",36,9.690833333333334,"CRG","41:00:12:f0",,,""
2699734,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,26.63672,14.19,1.988,0.4400000000000013,0,0.417,0.122,0.461,"03/07/2022 9:49 AM",21,9.830277777777777,"CRG","41:00:12:f0",,,""
2699733,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,27.59375,15.6,7.633,0.8699999999999992,0,0.607,0.186,0.208,"03/07/2022 9:57 AM",26,9.950555555555555,"CRG","41:00:12:f0",,,""
2699732,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,27.31836,17.52,2.308,1.6099999999999994,0.277,0.531,0.148,0.321,"03/07/2022 10:07 AM",9,10.120555555555557,"CRG","41:00:12:f0",,,""
2699731,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,21.54102,21.17,11.862,2.0799999999999983,0.077,0.539,0.149,0.312,"03/07/2022 10:30 AM",23,10.515277777777778,"CRG","41:00:12:f0",,,""
2699730,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,23.49023,21.94,6.636,1.4499999999999993,2.587,0.442,0.127,0.43,"03/07/2022 10:37 AM",6,10.619444444444445,"CRG","41:00:12:f0",,,""
2699729,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,19.42188,22.56,11.497,1.5300000000000011,0.328,0.23,0.067,0.703,"03/07/2022 10:49 AM",15,10.818055555555555,"CRG","41:00:12:f0",,,""
2699728,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,17.0752,23.37,12.806,1.6799999999999997,2.118,0.381,0.107,0.511,"03/07/2022 10:59 AM",10,10.991388888888888,"CRG","41:00:12:f0",,,""
2699727,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,19.52637,26.34,17.752,-0.14999999999999858,23.976,0.204,0.06,0.736,"03/07/2022 11:35 AM",41,11.586111111111112,"CRG","41:00:12:f0",,,""
2699726,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,30.00977,27.13,17.495,-0.7799999999999976,0.592,0.239,0.061,0.701,"03/07/2022 11:41 AM","41 retry",11.694166666666668,"CRG","41:00:12:f0",,,""
2699725,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,23.8418,27.48,17.232,-0.08999999999999986,7.158,0.364,0.101,0.535,"03/07/2022 11:50 AM",6,11.837777777777779,"CRG","41:00:12:f0",,,""
2699724,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,26.73242,28.33,10.891,-0.759999999999998,0.805,0.369,0.098,0.533,"03/07/2022 11:56 AM",3,11.94,"CRG","41:00:12:f0",,,""
2699723,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,20.30176,20.35,7.997,-0.40000000000000213,0.666,0.383,0.111,0.505,"03/09/2022 11:04 AM",18,11.08,"CRG","41:00:12:f0",,,""
2699722,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,24.25293,22.54,9.89,-0.4499999999999993,0.124,0.138,0.04,0.822,"03/09/2022 11:11 AM",29,11.199166666666667,"CRG","41:00:12:f0",,,""
2699721,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,25.06738,23.16,9.48,0.5700000000000003,0,0.234,0.065,0.701,"03/09/2022 11:24 AM","29 retry plant has bad looking leaves",11.405833333333334,"CRG","41:00:12:f0",,,""
2699720,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,36.07715,25.05,8.326,1.0599999999999987,0.09,0.116,0.036,0.848,"03/09/2022 11:59 AM","31 retry",11.998055555555554,"CRG","41:00:12:f0",,,""
2699719,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,22.06348,22.21,10.599,0.0799999999999983,0.102,0.478,0.151,0.371,"03/14/2022 11:15 AM",31,11.256666666666666,"CRG","41:00:12:f0",,,""
2699718,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,16.89551,30.32,8.949,-1.6900000000000013,0.055,0.383,0.098,0.518,"03/14/2022 11:59 AM",19,11.985277777777776,"CRG","41:00:12:f0",,,""
2699717,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,16.90137,29.51,2.922,-1.2000000000000028,0.071,"null","null","null","04/27/2022 11:10 AM",19,11.176944444444445,"CRG","41:00:12:f0",,,""
2699716,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,13.67285,29.69,14.71,-0.6400000000000006,0.033,0.34,0.09,0.571,"04/27/2022 11:19 AM",7,11.326944444444445,"CRG","41:00:12:f0",,,""
2699715,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,12.28613,29.59,12.169,-0.26000000000000156,0.006,0.41,0.11,0.48,"04/27/2022 11:39 AM",28,11.659166666666668,"CRG","41:00:12:f0",,,""
2699714,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,12.23145,28.91,23.101,-0.879999999999999,0.005,0.407,0.112,0.481,"04/27/2022 11:50 AM",16,11.834444444444445,"CRG","41:00:12:f0",,,""
2699713,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,19.62207,29.64,12.421,-2.75,0.09,0.496,0.134,0.37,"04/27/2022 11:57 AM",13,11.951388888888888,"CRG","41:00:12:f0",,,""
2699712,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,13.72656,30.25,13.405,-1.620000000000001,0.212,0.423,0.111,0.466,"04/27/2022 12:03 PM",21,12.063611111111111,"CRG","41:00:12:f0",,,""
2699711,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,11.86621,31.04,15.123,-4.75,0.016,0.506,0.133,0.362,"04/27/2022 12:10 PM",14,12.177222222222222,"CRG","41:00:12:f0",,,""
2699710,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,31.31641,28.12,11.879,-6.41,0.055,0.399,0.101,0.499,"05/05/2022 12:02 PM",19,12.04138888888889,"CRG","41:00:12:f0",,,""
2699709,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,28.71582,28.32,2.153,-2.2699999999999996,0,0.368,0.101,0.531,"05/05/2022 12:09 PM",17,12.15388888888889,"CRG","41:00:12:f0",,,""
2690408,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,18.34668,29.6,11.488,-6.550000000000001,0.027,0.539,0.172,0.289,"05/12/2022 11:31 AM",1,11.527777777777779,"CRG","06:02:00:83",41.31265499999999,-105.58501666666668,""
2690352,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,20.06543,29.23,11.575,-3.1799999999999997,0.016,0.568,0.187,0.245,"05/12/2022 11:18 AM",21,11.313055555555556,"CRG","06:02:00:83",41.31264833333333,-105.58498499999999,""
2690333,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,18.77832,28.56,17.951,0.990000000000002,0.031,0.563,0.199,0.238,"05/12/2022 11:11 AM",29,11.196388888888889,"CRG","06:02:00:83",41.312665,-105.58498999999999,""
2690312,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,23.51758,27.15,18.058,-2.639999999999997,0.033,0.545,0.193,0.262,"05/12/2022 10:57 AM",5,10.965,"CRG","06:02:00:83",41.312643333333334,-105.584975,""
2690298,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,26.57715,25.42,2.24,0.14999999999999858,0.052,0.585,0.209,0.206,"05/12/2022 10:48 AM",33,10.812222222222223,"CRG","06:02:00:83",41.31265333333334,-105.58498,""
2690290,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,27.89355,25.85,9.827,-1.4200000000000017,0,0.508,0.152,0.34,"05/12/2022 10:45 AM",22,10.761944444444444,"CRG","41:00:12:f0",,,""
2690287,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,26.55859,25.5,7.349,-2.4499999999999993,0,0.493,0.114,0.393,"05/12/2022 10:44 AM",16,10.7425,"CRG","41:00:13:18",41.3127058,-105.5849704,""
2690286,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,43.50684,23.39,10.669,0.23999999999999844,0,0.577,0.208,0.215,"05/12/2022 10:40 AM",25,10.67611111111111,"CRG","06:02:00:83",41.31269833333334,-105.58497000000001,""
2690279,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,33.33301,24.13,5.551,-2.5599999999999987,0.018,0.583,0.167,0.25,"05/12/2022 10:37 AM",31,10.621666666666668,"CRG","41:00:12:f0",,,""
2690276,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,34.83789,23.58,17.888,0.010000000000001563,0,0.548,0.138,0.315,"05/12/2022 10:36 AM",28,10.602777777777778,"CRG","41:00:13:18",41.3125653,-105.5854607,""
2690257,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,37.44434,21.06,12.547,1.0300000000000011,0,0.63,0.221,0.149,"05/12/2022 10:30 AM",13,10.514722222222222,"CRG","06:03:03:43",41.31260456,-105.58493395,""
2690250,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,35.73828,20.97,12.227,2.460000000000001,0,0.58,0.181,0.238,"05/12/2022 10:26 AM",18,10.437777777777779,"CRG","41:00:12:f0",,,""
2690241,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,37.95996,20.91,15.103,-1.7800000000000011,0.119,0.523,0.121,0.357,"05/12/2022 10:26 AM",6,10.438611111111111,"CRG","41:00:13:18",41.3126594,-105.5850009,""
2687947,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,17.56445,29.56,11.017,-7.709999999999997,0,0.435,0.124,0.441,"05/11/2022 11:28 AM",23,11.4725,"CRG","41:00:12:f0",,,""
2687943,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,18.45703,30.56,3.929,-2.889999999999997,0.26,0.609,0.2,0.191,"05/11/2022 11:20 AM",28,11.347777777777779,"CRG","06:02:00:83",41.31261333333334,-105.58492499999998,""
2687939,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,11.38574,28.74,10.429,-3.1099999999999994,0.042,0.467,0.135,0.398,"05/11/2022 11:19 AM",6,11.325277777777778,"CRG","41:00:12:f0",,,""
2687934,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,15.79199,29.68,9.707,-4.77,1.106,0.326,0.07,0.604,"05/11/2022 11:10 AM","22 retry",11.17861111111111,"CRG","41:00:13:18",41.3126203,-105.5848681,""
2687933,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,16.08301,30.17,1.914,-0.060000000000002274,0.156,0.558,0.177,0.264,"05/11/2022 11:13 AM",21,11.228055555555555,"CRG","06:02:00:83",41.31265666666666,-105.58490166666667,""
2687930,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,25.6709,27.74,6.898,-5.069999999999997,0.119,0.521,0.16,0.319,"05/11/2022 11:08 AM",13,11.141944444444444,"CRG","41:00:12:f0",,,""
2687927,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,16.99805,29.49,4.748,-2.0599999999999987,0,0.552,0.177,0.27,"05/11/2022 11:05 AM",33,11.092500000000001,"CRG","06:02:00:83",41.31266166666666,-105.58499666666667,""
2687925,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,16.4668,28.62,9.307,-2.75,0.087,0.324,0.075,0.601,"05/11/2022 11:03 AM",22,11.06,"CRG","41:00:13:18",41.3126136,-105.5848945,""
2687923,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,18.67773,27.72,7.124,-6.289999999999999,0.012,0.522,0.15,0.329,"05/11/2022 11:02 AM",8,11.035555555555556,"CRG","41:00:12:f0",,,""
2687922,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,19.62402,27.83,9.389,0.4800000000000004,0.062,0.559,0.192,0.249,"05/11/2022 10:57 AM",15,10.963333333333333,"CRG","06:02:00:83",41.31271166666667,-105.58496500000001,""
2687921,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,18.34863,26.75,6.349,-3.16,0,0.368,0.088,0.543,"05/11/2022 10:52 AM",1,10.881944444444445,"CRG","41:00:13:18",41.3125586,-105.5850857,""
2687919,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,21.82227,26.97,9.08,-2.6400000000000006,0.28,0.472,0.133,0.395,"05/11/2022 10:52 AM",16,10.875277777777779,"CRG","41:00:12:f0",,,""
2687916,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,26.32324,26.3,14.646,0.9499999999999993,0.058,0.528,0.185,0.287,"05/11/2022 10:49 AM",11,10.823888888888888,"CRG","06:02:00:83",41.312673333333336,-105.58494333333334,""
2687913,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,18.54102,25.68,10.567,-4.870000000000001,0.536,0.439,0.104,0.456,"05/11/2022 10:46 AM",25,10.770833333333334,"CRG","41:00:13:18",41.3127329,-105.5850586,""
2687907,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,16.95215,24.81,12.09,-3.66,0,0.551,0.183,0.266,"05/11/2022 10:35 AM",5,10.588333333333335,"CRG","41:00:12:f0",,,""
2675864,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,35.25195,28.25,20.624,-0.8999999999999986,0,0.63,0.171,0.199,"05/05/2022 12:03 PM",30,12.06388888888889,"CRG","06:03:03:43",41.31260626,-105.58498519,""
2675842,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,30.84863,27.91,6.763,-1.1999999999999993,0.3,0.507,0.139,0.354,"05/05/2022 11:55 AM",24,11.920555555555556,"CRG","41:00:12:f0",,,""
2675820,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,32.33105,27.47,12.212,-4.459999999999997,0,0.502,0.139,0.358,"05/05/2022 11:47 AM",22,11.78361111111111,"CRG","41:00:12:f0",,,""
2675818,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,31.01074,26.69,7.296,-2.0199999999999996,0.008,0.427,0.109,0.464,"05/05/2022 11:44 AM",23,11.734166666666665,"CRG","41:00:13:18",41.3126621,-105.5849372,""
2675796,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,36.27344,26.46,11.202,-2.789999999999999,0,0.588,0.164,0.248,"05/05/2022 11:31 AM",36,11.533055555555556,"CRG","41:00:12:f0",,,""
2675789,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,33.70605,25.43,9.351,-2.5199999999999996,0,0.624,0.225,0.151,"05/05/2022 11:32 AM",12,11.545833333333333,"CRG","06:03:03:43",41.31263954,-105.58495782,""
2675779,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,31.92285,26.11,4.899,-2.0199999999999996,0.076,0.541,0.137,0.322,"05/05/2022 11:31 AM",15,11.519444444444446,"CRG","41:00:13:18",41.3128073,-105.5848381,""
2675727,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,36.18945,26.44,10.891,-4.390000000000001,0,0.563,0.144,0.293,"05/05/2022 11:25 AM",4,11.416666666666666,"CRG","41:00:12:f0",,,""
2675724,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,36.39355,26.36,4.024,-4.27,0,0.575,0.13,0.295,"05/05/2022 11:24 AM",3,11.401666666666667,"CRG","41:00:13:18",41.3126152,-105.58497,""
